Timestamp,EMG Value,massage_speed,massage_duration,relaxment_level
0.102041006,0,0,10,0
0.108098269,0,0,10,0
0.121419907,0,0,10,0
0.127053976,0,0,10,0
0.141376019,0,0,10,0
0.151365042,0,0,10,0
0.159362316,0,0,10,0
0.16931653,0,0,10,0
0.174488306,0,0,10,0
0.191097021,0,0,10,0
0.201537609,0,0,10,0
0.210808754,0,0,10,0
0.215003252,0,0,10,0
0.229551554,0,0,10,0
0.241616488,0,0,10,0
0.251071453,0,0,10,0
0.258099556,0,0,10,0
0.271134615,0,0,10,0
0.282119989,0,0,10,0
0.290958166,0,0,10,0
0.295778751,0,0,10,0
0.311407566,0,0,10,0
0.316817045,0,0,10,0
0.331459522,0,0,10,0
0.338292837,0,0,10,0
0.351174116,0,0,10,0
0.359156847,0,0,10,0
0.371335506,0,0,10,0
0.379891634,0,0,10,0
0.391170263,0,0,10,0
0.400946617,0,0,10,0
0.411237955,0,0,10,0
0.420945883,0,0,10,0
0.43094182,0,0,10,0
0.44136095,0,0,10,0
0.450772762,0,0,10,0
0.46145153,0,0,10,0
0.471253157,0,0,10,0
0.481423616,0,0,10,0
0.488367796,0,0,10,0
0.501555443,0,0,10,0
0.503202915,0,0,10,0
0.521069288,0,0,10,0
0.531686068,0,0,10,0
0.541384697,0,0,10,0
0.546187401,0,0,10,0
0.561243534,0,0,10,0
0.567080259,0,0,10,0
0.581139565,0,0,10,0
0.589059353,0,0,10,0
0.601833105,0,0,10,0
0.608745337,0,0,10,0
0.621244431,0,0,10,0
0.630708456,0,0,10,0
0.641548157,0,0,10,0
0.651371241,0,0,10,0
0.66121316,0,0,10,0
0.671441317,0,0,10,0
0.681685209,0,0,10,0
0.691390038,0,0,10,0
0.701435566,0,0,10,0
0.710929394,0,0,10,0
0.721429348,0,0,10,0
0.731158257,0,0,10,0
0.741228342,0,0,10,0
0.751459837,0,0,10,0
0.761699438,0,0,10,0
0.771227837,0,0,10,0
0.775402546,0,0,10,0
0.790865898,0,0,10,0
0.79591918,0,0,10,0
0.81122613,0,0,10,0
0.817800522,0,0,10,0
0.831043482,0,0,10,0
0.839346409,0,0,10,0
0.850972652,0,0,10,0
