Timestamp,EMG Value,massage_speed,massage_duration,relaxment_level
0.10825586318969727,0,1.0,30.0,2.0
0.1182560920715332,0,1.0,30.0,2.0
0.13532447814941406,1312,1.0,30.0,2.0
0.14536046981811523,1654,1.0,30.0,2.0
0.15435075759887695,1747,1.0,30.0,2.0
0.1652228832244873,2397,1.0,30.0,2.0
0.17420387268066406,1629,1.0,30.0,2.0
0.18418025970458984,365,1.0,30.0,2.0
0.19518589973449707,1616,1.0,30.0,2.0
0.20418715476989746,897,1.0,30.0,2.0
0.2148425579071045,1575,1.0,30.0,2.0
0.2251739501953125,2194,1.0,30.0,2.0
0.23488235473632812,890,1.0,30.0,2.0
0.24454450607299805,3079,1.0,30.0,2.0
0.25516200065612793,1003,1.0,30.0,2.0
0.26519274711608887,1765,1.0,30.0,2.0
0.2743546962738037,1728,1.0,30.0,2.0
0.28537487983703613,1904,1.0,30.0,2.0
0.29436683654785156,1627,1.0,30.0,2.0
0.30431652069091797,3718,1.0,30.0,2.0
0.3143582344055176,656,1.0,30.0,2.0
0.32516980171203613,3865,1.0,30.0,2.0
0.3341829776763916,617,1.0,30.0,2.0
0.345198392868042,3986,1.0,30.0,2.0
0.35518693923950195,585,1.0,30.0,2.0
0.3652019500732422,4095,1.0,30.0,2.0
0.3751847743988037,625,1.0,30.0,2.0
0.3751847743988037,4095,1.0,30.0,2.0
0.39418697357177734,464,1.0,30.0,2.0
0.4051933288574219,2557,1.0,30.0,2.0
0.41417717933654785,1003,1.0,30.0,2.0
0.4249694347381592,1195,1.0,30.0,2.0
0.43479394912719727,1072,1.0,30.0,2.0
0.44515442848205566,1583,1.0,30.0,2.0
0.4512348175048828,1071,1.0,30.0,2.0
0.465195894241333,2317,1.0,30.0,2.0
0.4679553508758545,1100,1.0,30.0,2.0
0.4851710796356201,2231,1.0,30.0,2.0
0.4951767921447754,1115,1.0,30.0,2.0
0.505169153213501,2113,1.0,30.0,2.0
0.5151572227478027,1174,1.0,30.0,2.0
0.5241665840148926,1968,1.0,30.0,2.0
0.5341446399688721,694,1.0,30.0,2.0
0.5451488494873047,1173,1.0,30.0,2.0
0.5550310611724854,1007,1.0,30.0,2.0
0.5641050338745117,1621,1.0,30.0,2.0
0.574272632598877,1099,1.0,30.0,2.0
0.5844578742980957,1666,1.0,30.0,2.0
0.5941729545593262,887,1.0,30.0,2.0
0.6041924953460693,1136,1.0,30.0,2.0
0.6151609420776367,1523,1.0,30.0,2.0
0.6248130798339844,1686,1.0,30.0,2.0
0.6345329284667969,689,1.0,30.0,2.0
0.6442434787750244,1424,1.0,30.0,2.0
0.6542384624481201,4095,1.0,30.0,2.0
0.6616604328155518,1566,1.0,30.0,2.0
0.6743969917297363,706,1.0,30.0,2.0
0.6845722198486328,1741,1.0,30.0,2.0
